159;188;88;246;land;false;plains;1
160;175;188;182;land;false;plains;1
161;228;146;183;land;false;plains;1
162;199;233;129;land;false;plains;1
163;146;239;121;land;true;plains;1
164;76;199;249;land;false;plains;1
165;225;246;119;land;false;plains;1
166;128;248;168;land;false;plains;1
167;198;125;221;land;false;plains;1
168;241;231;144;land;false;plains;1
169;230;61;249;land;false;plains;1
170;130;211;190;land;false;plains;1
171;251;52;231;land;false;plains;1
172;137;246;126;land;false;plains;1
173;142;222;192;land;false;plains;1
174;248;235;96;land;false;plains;1
175;222;93;221;land;false;plains;1
176;167;222;246;land;false;plains;1
177;183;253;145;land;true;plains;1
178;167;226;254;land;true;plains;1
179;232;167;120;land;true;plains;1
180;231;218;102;land;false;plains;1
181;208;239;120;land;true;plains;1
182;233;82;217;land;false;plains;1
183;232;221;198;land;false;plains;1
184;230;134;164;land;false;plains;1
185;203;200;244;land;false;plains;1
186;247;252;222;land;false;plains;1
187;190;214;101;land;false;plains;1
188;187;196;221;land;false;plains;1
189;195;158;198;land;false;plains;1
190;225;235;246;land;true;plains;1
191;211;246;236;land;false;plains;1
192;202;116;224;land;true;plains;1
193;224;246;94;land;false;plains;1
194;230;94;248;land;false;plains;1
195;220;226;209;land;false;plains;1
196;156;232;151;land;false;plains;1
197;47;228;243;land;false;plains;1
198;126;238;186;land;false;plains;1
199;243;203;80;land;false;plains;1
200;108;166;231;land;true;plains;1
201;245;229;33;land;false;plains;1
202;210;222;201;land;false;plains;1
203;218;211;123;land;true;plains;1
204;181;220;156;land;false;plains;1
205;118;211;232;land;false;plains;1
206;228;242;139;land;false;plains;1
207;213;189;160;land;false;plains;1
208;218;186;182;land;false;plains;1
209;195;248;96;land;false;plains;1
210;137;217;177;land;false;plains;1
211;207;159;207;land;false;plains;1
212;247;189;94;land;false;plains;1
213;114;235;160;land;false;plains;1
214;240;142;179;land;false;plains;1
215;208;189;130;land;true;plains;1
216;192;218;225;land;false;plains;1
217;30;228;244;land;false;plains;1
218;222;228;248;land;true;plains;1
219;151;244;135;land;false;plains;1
220;219;65;238;land;false;plains;1
221;154;162;251;land;false;plains;1
222;197;193;146;land;true;plains;1
223;231;211;152;land;false;plains;1
224;243;83;197;land;false;plains;1
225;206;139;203;land;false;plains;1
226;157;222;244;land;true;plains;1
227;252;231;91;land;false;plains;1
228;247;40;229;land;false;plains;1
229;200;147;162;land;false;plains;1
230;225;42;252;land;false;plains;1
231;254;226;42;land;true;plains;1
232;44;232;228;land;true;plains;1
233;127;125;249;land;false;plains;1
234;218;243;85;land;false;plains;1
235;253;243;91;land;false;plains;1
236;219;216;137;land;true;plains;1
237;231;214;216;land;false;plains;1
238;110;161;232;land;true;plains;1
239;192;138;180;land;false;plains;1
240;250;132;191;land;true;plains;1
241;240;237;222;land;false;plains;1
242;153;253;210;land;false;plains;1
243;174;248;204;land;false;plains;1
244;219;192;157;land;false;plains;1
245;150;228;242;land;false;plains;1
246;241;78;200;land;false;plains;1
247;47;238;250;land;false;plains;1
248;163;115;249;land;false;plains;1
249;244;194;115;land;false;plains;1
250;175;207;194;land;true;plains;1
251;194;205;211;land;false;plains;1
252;197;204;146;land;false;plains;1
253;199;238;166;land;true;plains;1
254;251;103;220;land;true;plains;1
255;229;232;165;land;false;plains;1
256;128;249;170;land;false;plains;1
257;210;185;138;land;false;plains;1
258;250;22;244;land;true;plains;1
259;191;209;213;land;false;plains;1
260;162;249;185;land;false;plains;1
261;178;229;208;land;false;plains;1
262;232;189;172;land;false;plains;1
263;197;154;203;land;false;plains;1
264;254;203;201;land;false;plains;1
265;142;249;211;land;false;plains;1
266;171;227;157;land;false;plains;1
267;70;224;239;land;false;plains;1
268;203;249;104;land;false;plains;1
269;118;228;186;land;false;plains;1
270;250;192;165;land;false;plains;1
271;103;200;218;land;false;plains;1
272;196;237;215;land;false;plains;1
273;254;36;250;land;false;plains;1
274;246;222;184;land;false;plains;1
275;241;194;135;land;true;plains;1
276;161;200;221;land;false;plains;1
277;247;171;232;land;false;plains;1
278;219;171;127;land;true;plains;1
279;189;179;222;land;false;plains;1
280;219;225;198;land;false;plains;1
281;112;206;186;land;false;plains;1
282;190;241;105;land;false;plains;1
283;141;228;187;land;false;plains;1
284;253;167;232;land;false;plains;1
285;232;134;185;land;true;plains;1
286;149;185;220;land;false;plains;1
287;154;226;148;land;false;plains;1
288;138;148;232;land;false;plains;1
289;251;69;215;land;true;plains;1
290;80;211;253;land;true;plains;1
291;135;184;222;land;false;plains;1
292;85;241;217;land;false;plains;1
293;206;128;168;land;false;plains;1
294;207;185;123;land;false;plains;1
295;208;211;156;land;false;plains;1
296;57;229;227;land;false;plains;1
297;204;225;131;land;false;plains;1
298;189;236;126;land;false;plains;1
299;244;254;170;land;false;plains;1
300;139;237;151;land;false;plains;1
301;171;218;231;land;false;plains;1
302;236;183;230;land;false;plains;1
303;208;183;116;land;false;plains;1
304;215;151;219;land;false;plains;1
305;220;61;230;land;false;plains;1
306;123;183;207;land;false;plains;1
307;199;225;94;land;false;plains;1
308;250;235;40;land;false;plains;1
309;186;177;226;land;false;plains;1
310;220;226;223;land;false;plains;1
311;225;122;248;land;false;plains;1
312;151;180;246;land;false;plains;1
313;57;225;222;land;false;plains;1
314;239;84;227;land;false;plains;1
315;169;232;125;land;true;plains;1
316;183;194;227;land;true;plains;1
317;150;254;163;land;false;plains;1
318;223;215;210;land;false;plains;1
319;113;163;234;land;false;plains;1
320;203;125;224;land;false;plains;1
321;186;212;181;land;false;plains;1
322;79;212;232;land;false;plains;1
323;85;250;239;land;false;plains;1
324;100;246;229;land;false;plains;1
325;172;193;193;land;false;plains;1
326;181;252;87;land;true;plains;1
327;167;229;135;land;false;plains;1
328;246;160;172;land;true;plains;1
329;236;248;57;land;false;plains;1
330;193;205;116;land;true;plains;1
331;115;171;224;land;false;plains;1
332;89;191;243;land;false;plains;1
333;246;112;225;land;true;plains;1
334;133;236;234;land;false;plains;1
335;168;246;239;land;false;plains;1
336;120;143;244;land;false;plains;1
337;245;248;34;land;false;plains;1
338;245;155;206;land;false;plains;1
339;238;227;80;land;false;plains;1
340;243;172;144;land;false;plains;1
341;89;188;235;land;false;plains;1
342;212;154;215;land;false;plains;1
343;128;253;166;land;false;plains;1
344;243;236;217;land;false;plains;1
345;115;178;234;land;true;plains;1
346;112;186;212;land;false;plains;1
347;111;213;228;land;false;plains;1
348;167;249;214;land;false;plains;1
349;14;252;244;land;false;plains;1
350;135;245;229;land;false;plains;1
351;191;235;194;land;false;plains;1
352;199;116;194;land;false;plains;1
353;227;178;213;land;false;plains;1
354;167;123;232;land;false;plains;1
355;211;252;80;land;false;plains;1
356;96;173;252;land;true;plains;1
357;252;250;83;land;false;plains;1
358;104;244;193;land;false;plains;1
359;232;251;37;land;false;plains;1
360;235;170;212;land;false;plains;1
361;203;246;237;land;false;plains;1
362;200;140;180;land;false;plains;1
363;208;160;253;land;true;plains;1
364;193;209;205;land;false;plains;1
365;238;245;248;land;false;plains;1
366;230;125;253;land;true;plains;1
367;112;160;232;land;false;plains;1
368;207;207;195;land;true;plains;1
369;79;233;189;land;false;plains;1
370;223;209;225;land;false;plains;1
371;197;247;126;land;false;plains;1
372;227;213;253;land;false;plains;1
373;179;231;216;land;true;plains;1
374;227;251;247;land;true;plains;1
375;250;240;66;land;false;plains;1
376;56;241;227;land;false;plains;1
377;222;107;201;land;false;plains;1
378;240;123;244;land;false;plains;1
379;125;200;254;land;false;plains;1
380;204;137;175;land;false;plains;1
381;176;205;130;land;false;plains;1
382;169;227;208;land;false;plains;1
383;101;237;199;land;false;plains;1
384;242;121;245;land;true;plains;1
385;156;213;236;land;false;plains;1
386;233;174;110;land;true;plains;1
387;108;203;198;land;false;plains;1
388;247;169;85;land;true;plains;1
389;223;221;222;land;false;plains;1
390;234;127;217;land;false;plains;1
391;226;94;232;land;false;plains;1
392;216;231;168;land;false;plains;1
393;174;212;158;land;true;plains;1
394;232;184;104;land;true;plains;1
395;146;238;165;land;false;plains;1
396;159;243;151;land;false;plains;1
397;253;212;206;land;false;plains;1
398;217;183;190;land;false;plains;1
399;177;186;247;land;true;plains;1
400;169;179;219;land;true;plains;1
401;170;156;251;land;false;plains;1
402;243;199;172;land;false;plains;1
403;237;209;184;land;false;plains;1
404;125;167;251;land;false;plains;1
405;143;217;197;land;false;plains;1
406;167;181;214;land;false;plains;1
407;187;225;161;land;false;plains;1
408;254;188;179;land;false;plains;1
409;204;248;244;land;false;plains;1
410;221;172;205;land;false;plains;1
411;239;240;149;land;false;plains;1
412;105;219;218;land;false;plains;1
413;217;105;206;land;false;plains;1
414;251;128;217;land;false;plains;1
415;61;244;232;land;false;plains;1
416;186;233;212;land;false;plains;1
417;233;211;78;land;false;plains;1
418;217;215;139;land;false;plains;1
419;108;220;246;land;false;plains;1
420;232;188;120;land;false;plains;1
421;193;230;106;land;false;plains;1
422;251;252;193;land;false;plains;1
423;245;88;219;land;false;plains;1
424;112;207;199;land;false;plains;1
425;177;154;210;land;true;plains;1
426;200;209;98;land;false;plains;1
427;170;240;126;land;true;plains;1
428;234;140;158;land;false;plains;1
429;152;191;190;land;false;plains;1
430;201;115;239;land;false;plains;1
431;236;152;173;land;false;plains;1
432;249;102;229;land;false;plains;1
433;164;247;254;land;false;plains;1
434;138;246;196;land;true;plains;1
435;201;238;143;land;false;plains;1
436;195;208;249;land;false;plains;1
437;171;205;187;land;false;plains;1
438;230;185;169;land;false;plains;1
439;147;210;154;land;true;plains;1
440;253;213;149;land;false;plains;1
441;227;125;238;land;false;plains;1
442;172;218;134;land;false;plains;1
443;211;141;157;land;false;plains;1
444;174;126;233;land;false;plains;1
445;223;161;199;land;false;plains;1
446;209;253;176;land;false;plains;1
447;195;154;195;land;false;plains;1
448;245;163;238;land;false;plains;1
449;243;235;92;land;false;plains;1
450;124;247;252;land;false;plains;1
451;159;122;243;land;false;plains;1
452;227;156;129;land;true;plains;1
453;155;230;124;land;false;plains;1
454;127;251;123;land;false;plains;1
455;232;99;229;land;false;plains;1
456;208;188;164;land;false;plains;1
457;122;239;154;land;false;plains;1
458;138;217;204;land;false;plains;1
459;206;227;136;land;false;plains;1
460;114;196;202;land;false;plains;1
461;243;79;204;land;false;plains;1
462;195;145;193;land;true;plains;1
463;241;212;152;land;false;plains;1
464;248;134;199;land;false;plains;1
465;224;180;209;land;false;plains;1
466;231;83;196;land;false;plains;1
467;189;156;225;land;true;plains;1
468;192;208;110;land;false;plains;1
469;224;81;222;land;false;plains;1
470;183;252;89;land;false;plains;1
471;240;250;110;land;false;plains;1
472;176;166;163;land;false;plains;1
473;242;181;177;land;true;plains;1
474;206;207;179;land;false;plains;1
475;246;130;246;land;false;plains;1
476;250;12;244;land;false;plains;1
477;167;221;116;land;false;plains;1
478;230;234;154;land;false;plains;1
479;206;204;230;land;true;plains;1
480;129;236;157;land;true;plains;1
481;237;100;208;land;false;plains;1
482;159;246;195;land;false;plains;1
483;173;191;167;land;true;plains;1
484;199;121;185;land;false;plains;1
485;234;184;196;land;false;plains;1
486;123;211;213;land;true;plains;1
487;175;162;177;land;true;plains;1
488;250;243;124;land;true;plains;1
489;227;137;200;land;false;plains;1
490;87;233;229;land;false;plains;1
491;229;105;169;land;false;plains;1
492;212;84;210;land;true;plains;1
493;55;240;235;land;true;plains;1
494;103;223;190;land;false;plains;1
495;195;182;198;land;false;plains;1
496;243;194;86;land;true;plains;1
497;164;206;193;land;true;plains;1
498;226;167;108;land;false;plains;1
499;251;173;99;land;false;plains;1
500;228;226;243;land;false;plains;1
501;200;245;235;land;false;plains;1
502;227;115;241;land;false;plains;1
503;82;223;204;land;true;plains;1
504;166;191;234;land;false;plains;1
505;204;107;245;land;false;plains;1
506;116;249;149;land;false;plains;1
507;242;19;254;land;true;plains;1
508;237;189;248;land;false;plains;1
509;221;85;201;land;true;plains;1
510;242;238;194;land;false;plains;1
511;180;215;197;land;false;plains;1
512;247;118;139;land;true;plains;1
513;75;247;190;land;false;plains;1
514;137;231;200;land;false;plains;1
515;112;188;254;land;false;plains;1
516;155;204;246;land;true;plains;1
517;70;240;218;land;false;plains;1
518;226;243;212;land;false;plains;1
519;244;219;188;land;false;plains;1
520;186;126;232;land;false;plains;1
521;210;248;77;land;false;plains;1
522;249;161;108;land;false;plains;1
523;110;241;160;land;false;plains;1
524;179;158;233;land;false;plains;1
525;195;221;117;land;false;plains;1
526;236;211;253;land;false;plains;1
527;169;206;176;land;false;plains;1
528;228;251;152;land;false;plains;1
529;213;172;163;land;false;plains;1
530;164;183;215;land;false;plains;1
531;54;236;234;land;false;plains;1
532;240;167;145;land;false;plains;1
533;64;250;208;land;false;plains;1
534;234;75;234;land;false;plains;1
535;188;119;205;land;true;plains;1
536;223;163;250;land;true;plains;1
537;245;211;159;land;false;plains;1
538;190;253;173;land;false;plains;1
539;181;173;217;land;false;plains;1
540;164;196;248;land;true;plains;1
541;48;227;231;land;true;plains;1
542;252;185;65;land;false;plains;1
543;243;98;202;land;false;plains;1
544;82;216;213;land;false;plains;1
545;170;214;131;land;false;plains;1
546;122;242;149;land;false;plains;1
547;119;178;213;land;true;plains;1
548;252;169;170;land;false;plains;1
549;224;188;139;land;false;plains;1
550;192;169;206;land;true;plains;1
551;164;191;179;land;false;plains;1
552;251;20;250;land;false;plains;1
553;223;171;150;land;false;plains;1
554;181;252;71;land;false;plains;1
555;136;226;209;land;false;plains;1
556;223;69;231;land;false;plains;1
557;223;202;205;land;false;plains;1
558;246;75;228;land;false;plains;1
559;234;68;245;land;true;plains;1
560;136;172;234;land;false;plains;1
561;124;198;205;land;false;plains;1
562;247;179;179;land;false;plains;1
563;245;120;238;land;false;plains;1
564;194;191;239;land;false;plains;1
565;179;168;215;land;true;plains;1
566;132;217;165;land;false;plains;1
567;222;225;137;land;false;plains;1
568;204;224;114;land;false;plains;1
569;228;203;235;land;false;plains;1
570;106;183;226;land;false;plains;1
571;131;252;220;land;false;plains;1
572;192;203;199;land;false;plains;1
573;225;133;153;land;false;plains;1
574;223;25;254;land;true;plains;1
575;239;239;112;land;false;plains;1
576;168;220;115;land;false;plains;1
577;169;169;179;land;false;plains;1
578;176;229;140;land;false;plains;1
579;198;233;157;land;false;plains;1
580;242;197;229;land;false;plains;1
581;173;139;216;land;false;plains;1
582;235;73;196;land;false;plains;1
583;237;188;250;land;false;plains;1
584;181;252;94;land;false;plains;1
585;136;135;241;land;false;plains;1
586;190;153;168;land;false;plains;1
587;249;192;92;land;false;plains;1
588;205;186;133;land;true;plains;1
589;168;158;235;land;false;plains;1
590;242;211;75;land;false;plains;1
591;245;93;168;land;false;plains;1
592;253;78;239;land;false;plains;1
593;113;223;245;land;false;plains;1
594;212;195;164;land;false;plains;1
595;227;144;200;land;false;plains;1
596;213;253;221;land;false;plains;1
597;122;197;218;land;false;plains;1
598;184;218;105;land;false;plains;1
599;235;236;154;land;false;plains;1
600;252;206;64;land;false;plains;1
601;194;121;203;land;false;plains;1
602;243;243;218;land;false;plains;1
603;253;171;140;land;false;plains;1
604;192;94;246;land;false;plains;1
605;214;238;82;land;false;plains;1
606;214;212;95;land;false;plains;1
607;174;217;197;land;false;plains;1
608;113;252;228;land;false;plains;1
609;251;30;223;land;true;plains;1
610;188;210;209;land;false;plains;1
611;247;225;107;land;false;plains;1
612;219;139;231;land;false;plains;1
613;79;237;248;land;false;plains;1
614;121;230;167;land;false;plains;1
615;232;184;99;land;false;plains;1
616;113;235;188;land;false;plains;1
617;240;120;232;land;false;plains;1
618;217;250;80;land;true;plains;1
619;120;204;231;land;false;plains;1
620;167;194;213;land;false;plains;1
621;159;187;174;land;true;plains;1
622;178;123;228;land;false;plains;1
623;246;181;197;land;false;plains;1
624;205;139;239;land;true;plains;1
625;169;151;245;land;false;plains;1
626;237;247;164;land;true;plains;1
627;217;239;140;land;false;plains;1
628;204;179;166;land;false;plains;1
629;218;234;229;land;false;plains;1
630;234;119;216;land;false;plains;1
631;251;228;43;land;false;plains;1
632;111;211;202;land;false;plains;1
633;244;164;135;land;false;plains;1
634;103;229;245;land;false;plains;1
635;252;185;183;land;false;plains;1
636;144;246;252;land;false;plains;1
637;172;197;234;land;false;plains;1
638;60;215;233;land;false;plains;1
639;177;231;165;land;false;plains;1
640;176;130;252;land;true;plains;1
641;115;189;203;land;true;plains;1
642;241;63;234;land;false;plains;1
643;144;243;136;land;false;plains;1
644;205;135;228;land;false;plains;1
645;155;246;197;land;true;plains;1
646;222;186;245;land;false;plains;1
647;154;206;201;land;false;plains;1
648;230;71;216;land;false;plains;1
649;213;75;213;land;false;plains;1
650;137;237;150;land;false;plains;1
651;187;205;243;land;false;plains;1
652;115;164;226;land;false;plains;1
653;230;245;194;land;true;plains;1
654;208;241;229;land;false;plains;1
655;171;253;133;land;false;plains;1
656;207;114;251;land;false;plains;1
657;177;205;148;land;false;plains;1
658;156;174;249;land;false;plains;1
659;242;225;192;land;false;plains;1
660;183;153;185;land;false;plains;1
661;217;146;185;land;false;plains;1
662;147;168;238;land;false;plains;1
663;186;250;205;land;false;plains;1
664;191;249;124;land;false;plains;1
665;223;102;206;land;false;plains;1
666;230;248;163;land;false;plains;1
667;160;217;163;land;false;plains;1
668;243;243;79;land;false;plains;1
669;194;180;188;land;false;plains;1
670;218;220;133;land;true;plains;1
671;172;194;195;land;false;plains;1
672;252;163;210;land;false;plains;1
673;238;103;237;land;false;plains;1
674;233;202;204;land;false;plains;1
675;193;182;165;land;false;plains;1
676;180;101;243;land;false;plains;1
677;143;246;147;land;false;plains;1
678;181;204;144;land;false;plains;1
679;98;205;221;land;false;plains;1
680;226;246;148;land;true;plains;1
681;252;166;205;land;false;plains;1
682;242;202;151;land;false;plains;1
683;219;176;173;land;true;plains;1
684;205;222;177;land;false;plains;1
685;227;105;190;land;true;plains;1
686;167;189;229;land;true;plains;1
687;221;161;119;land;false;plains;1
688;195;250;56;land;false;plains;1
689;231;204;125;land;false;plains;1
690;218;226;136;land;true;plains;1
691;237;249;212;land;false;plains;1
692;195;251;156;land;false;plains;1
693;212;144;177;land;true;plains;1
694;109;184;248;land;false;plains;1
695;249;60;215;land;false;plains;1
696;223;223;200;land;false;plains;1
697;61;254;238;land;true;plains;1
698;213;183;131;land;false;plains;1
699;223;160;175;land;false;plains;1
700;52;224;227;land;true;plains;1
701;155;191;155;land;false;plains;1
702;201;92;210;land;false;plains;1
703;126;132;244;land;false;plains;1
704;243;242;17;land;true;plains;1
705;149;213;233;land;false;plains;1
706;109;196;223;land;false;plains;1
707;110;224;191;land;false;plains;1
708;244;246;190;land;false;plains;1
709;60;221;243;land;false;plains;1
710;206;254;63;land;false;plains;1
711;223;210;145;land;false;plains;1
712;241;243;112;land;false;plains;1
713;250;185;172;land;false;plains;1
714;147;147;237;land;false;plains;1
715;199;236;134;land;false;plains;1
716;120;254;226;land;false;plains;1
717;182;221;135;land;false;plains;1
718;247;201;185;land;false;plains;1
719;200;158;231;land;false;plains;1
720;185;124;223;land;true;plains;1
721;136;195;187;land;true;plains;1
722;188;123;201;land;false;plains;1
723;133;253;213;land;true;plains;1
724;132;190;249;land;true;plains;1
725;206;237;148;land;false;plains;1
726;56;207;242;land;false;plains;1
727;167;249;254;land;false;plains;1
728;189;189;180;land;false;plains;1
729;238;254;20;land;false;plains;1
730;207;252;176;land;false;plains;1
731;127;245;166;land;false;plains;1
732;241;243;148;land;false;plains;1
733;198;80;230;land;false;plains;1
734;159;253;123;land;false;plains;1
735;221;156;198;land;false;plains;1
736;221;236;241;land;false;plains;1
737;22;240;251;land;false;plains;1
738;254;59;233;land;true;plains;1
739;243;198;213;land;false;plains;1
740;216;210;107;land;true;plains;1
741;246;241;195;land;true;plains;1
742;241;250;70;land;false;plains;1
743;173;192;149;land;false;plains;1
744;251;151;227;land;false;plains;1
745;242;111;170;land;false;plains;1
746;109;232;251;land;false;plains;1
747;243;47;245;land;true;plains;1
748;219;244;62;land;true;plains;1
749;190;238;152;land;true;plains;1
750;245;248;122;land;true;plains;1
751;249;102;165;land;true;plains;1
752;103;183;233;land;false;plains;1
753;129;241;135;land;false;plains;1
754;150;169;226;land;false;plains;1
755;229;244;222;land;false;plains;1
756;130;247;141;land;false;plains;1
757;75;241;229;land;false;plains;1
758;246;221;127;land;false;plains;1
759;234;153;250;land;false;plains;1
760;253;215;41;land;false;plains;1
761;158;227;160;land;false;plains;1
762;140;222;224;land;true;plains;1
763;226;121;194;land;false;plains;1
764;249;223;107;land;false;plains;1
765;196;251;248;land;true;plains;1
766;198;231;100;land;false;plains;1
767;167;233;177;land;false;plains;1
768;188;198;189;land;false;plains;1
769;247;242;246;land;false;plains;1
770;229;49;246;land;false;plains;1
771;97;253;195;land;true;plains;1
772;218;249;143;land;false;plains;1
773;252;239;136;land;false;plains;1
774;217;209;244;land;true;plains;1
775;186;91;226;land;false;plains;1
776;226;248;97;land;false;plains;1
777;250;169;172;land;false;plains;1
778;236;203;74;land;false;plains;1
779;203;121;218;land;false;plains;1
780;161;237;245;land;true;plains;1
781;248;201;211;land;true;plains;1
782;208;212;177;land;false;plains;1
783;239;228;141;land;true;plains;1
784;233;79;251;land;false;plains;1
785;190;209;200;land;false;plains;1
786;237;141;175;land;false;plains;1
787;193;230;178;land;true;plains;1
788;211;150;223;land;true;plains;1
789;233;194;144;land;false;plains;1
790;91;206;252;land;false;plains;1
791;169;177;207;land;false;plains;1
792;101;238;176;land;false;plains;1
793;227;94;182;land;false;plains;1
794;231;143;213;land;false;plains;1
795;206;169;162;land;false;plains;1
796;253;76;217;land;false;plains;1
797;151;227;169;land;false;plains;1
798;201;122;217;land;false;plains;1
799;174;243;114;land;true;plains;1
800;230;76;218;land;false;plains;1
801;229;158;169;land;false;plains;1
802;153;131;243;land;false;plains;1
803;157;246;164;land;false;plains;1
804;169;136;220;land;false;plains;1
805;210;226;172;land;true;plains;1
806;179;245;103;land;false;plains;1
807;218;74;213;land;false;plains;1
808;149;215;213;land;false;plains;1
809;190;134;180;land;false;plains;1
810;254;194;90;land;true;plains;1
811;219;226;165;land;false;plains;1
812;130;237;217;land;true;plains;1
813;151;175;206;land;false;plains;1
814;214;241;145;land;false;plains;1
815;89;237;195;land;false;plains;1
816;229;176;157;land;false;plains;1
817;193;207;167;land;false;plains;1
818;198;125;202;land;false;plains;1
819;242;158;143;land;false;plains;1
820;115;221;221;land;true;plains;1
821;197;197;192;land;true;plains;1
822;172;240;157;land;false;plains;1
